"","entity.cik","entity.name","period.start","period.end","period.fiscal.year","location","CurrentRatio","DERatio","NetMargin","OperatingMargin","QuickRatio","ROA1","ROC1","ROE1","eps","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","BurntArea"
"70",1285785,"MOSAIC CO","1/6/09","31/5/10",2010,"FL",3.815323261,NA,0.122368363,0.188013197,3.046629343,0.065086522,NA,0.094826993,1.86,-4.38700641261966,3.45528955499152,0.904636056303989,-1.26389034206258,-1.89559953909608,-0.504763880584575,-1.98079625799999,-1.17150996738056,0.100471254562328,-0.813765189971517,-0.0580712040299339,-0.201303935276129,156102
"71",1469443,"ARCADIA BIOSCIENCES, INC.","1/1/20","31/12/20",2020,"CA",5.019955654,0.075924256,-0.579412497,-1.590490416,4.416217928,-0.098314607,-0.053856551,-0.167899008,-1,2.00675625275138,1.48215975698901,-2.44710115684935,1.17789971872381,-1.36084869056807,0.240883804417197,-1.41965676794546,-0.419042588473897,-0.780524730965779,0.815892875260233,-0.224604537402296,-0.317532248710612,4092150.5
"72",1469443,"ARCADIA BIOSCIENCES, INC.","1/1/19","31/12/19",2019,"CA",4.982480729,0.013887086,-24.64071856,-16.57912746,4.668185004,-0.884294222,-0.881009394,-3.738481506,1,-2.93377344047613,-0.189444610506518,0.534455596146354,2.94741491417081,1.03763506236825,-1.78587485225963,1.09603640714423,0.00585598009911942,0.738549159240067,0.340204905722233,0.201822255803553,-0.0437378775492376,259148
"73",1469443,"ARCADIA BIOSCIENCES, INC.","1/1/18","31/12/18",2018,"CA",7.490504257,0,-9.207650273,-11.52322404,7.431237721,-0.561105561,-0.561105561,-1.051892314,-3.58,0.584982518152617,0.492454097759061,-1.86732919483401,0.935390481880095,1.60099516108349,-0.64968656107201,0.716744228167595,0.408536354454553,0.318815611668143,-0.0724284941436665,-0.727116574053316,0.236090121809722,1823153.2
"74",1469443,"ARCADIA BIOSCIENCES, INC.","1/1/17","31/12/17",2017,"CA",4.268652482,0,-3.901390959,-3.555638351,4.203687943,-0.947917924,-0.947917924,-1.961658549,18,0.886893782590271,-2.21214295341266,-0.557654716499793,-0.312645815580211,0.34362658070683,-1.12710343839379,-1.88113548699484,-1.31703817591335,-0.0307981293813529,0.280021964577655,0.124399979132144,0.584631127342976,1266224
"75",1469443,"ARCADIA BIOSCIENCES, INC.","1/1/16","31/12/16",2016,"CA",16.68967721,1.131948824,-6.155583438,-5.840652447,16.6091403,-0.346873122,0.097270831,-0.884043608,96,1.96052692645575,-2.21259070302546,-0.34450080339544,-0.960217786211694,-0.735936394764175,-0.835711305460116,1.17457937361804,0.857847350391053,-0.0804838670517037,0.21867173930486,-0.0257643705809751,0.0793669947514366,560815
"76",1469443,"ARCADIA BIOSCIENCES, INC.","1/1/15","31/12/15",2015,"CA",15.0773913,0.619763828,-3.316586627,-2.874584411,14.99217391,-0.241857709,0.093936047,-0.446389062,-115,5.62137427239479,0.531253467309314,2.50732112875537,-0.497493503297592,-1.08828900527894,-0.0925281009706063,1.36733490988616,0.433468802440313,0.317340241335789,0.310827128820633,-0.0715103391654413,0.139333575042964,893362
"77",1469443,"ARCADIA BIOSCIENCES, INC.","1/1/14","31/12/14",2014,"CA",1.658975952,-0.104629215,-2.626611286,-2.170295044,1.621350608,-0.736831532,-0.380489373,0.216348536,NA,3.93725604577707,0.0323190922071423,-1.1124757588621,0.686786476485258,1.61306577161811,-0.666275819261517,-0.378443917751555,0.616266262099354,-0.565426884397981,-0.943092369871618,0.445176231339096,-0.385675157262842,555044
"78",1482541,"SURNA INC.","1/1/20","31/12/20",2020,"CO",0.623896855,0,-0.206560937,-0.277489843,0.568489295,-0.365389322,-0.365389322,1.318676342,-0.01,0.582441266601089,0.519595513494134,0.215022618359189,-1.76071417609477,-1.29713399602021,-0.0674916960191827,0.161085736558546,0.638580559069138,1.43388587907684,1.03164160358172,0.148299031032481,-0.749248728060615,625357
"79",1482541,"SURNA INC.","1/1/19","31/12/19",2019,"CO",0.640518763,0,-0.087922102,-0.086084466,0.332611022,-0.33072914,-0.33072914,3.763918219,-0.01,-4.45584702499254,-0.638833869557518,0.177778896663171,0.251988430862752,2.47181313469978,-0.165686267288046,-2.08813122994939,1.96701378115748,0.102586127461241,-0.0113203395813354,-0.451809687453685,-0.0470762315447398,40392
"80",1482541,"SURNA INC.","1/1/18","31/12/18",2018,"CO",0.597060048,0,-0.495070011,-0.503079743,0.231320282,-1.722980102,-1.722980102,-24.41001667,-0.02,-0.0855625871380247,2.51690309943517,0.953086058911773,-1.17199145555616,1.15534774118714,1.94863082629327,1.53696834755696,-0.982558837235001,0.756525204701326,-0.6468067930361,0.306338124379521,0.252285001918356,475803
"81",1482541,"SURNA INC.","1/1/17","31/12/17",2017,"CO",1.090756797,0,-0.682182329,-0.588282694,0.936996553,-1.018612403,-1.018612403,-3.482299294,-0.03,4.80109516566519,-1.45806526260716,0.401340246236659,-0.0207680003481814,1.49739610378381,-1.05799448612645,-2.47113851016058,-0.489899041200609,1.00232711885914,-0.458066427103044,0.81462728826667,0.175172949268284,111667
"82",1482541,"SURNA INC.","1/1/16","31/12/16",2016,"CO",0.321757081,0,-0.431750943,-0.070306944,0.14439728,-1.545273656,-1.545273656,1.550234386,-0.02,3.57737676028894,-1.70448274950965,-0.815354968851107,0.233147702632353,0.63653461498799,-1.90627691882647,1.24051535517091,-0.496007028782579,-0.797511246327874,0.347977869789598,-0.368712529580727,0.212961519486329,129495
"83",1482541,"SURNA INC.","1/1/15","31/12/15",2015,"CO",0.431536329,0,-0.673344994,-0.395899148,0.194041714,-1.706888828,-1.706888828,1.860017413,-0.04,2.87726032843474,0.282368449486105,-2.43052776212705,0.62492543701461,1.99547384811731,1.32116108982183,1.10975348428358,1.04832020865837,-1.16919207297638,0.0547945153012983,0.395801519776501,-0.56726625125482,22602
"84",1482541,"SURNA INC.","1/1/14","31/12/14",2014,"CO",0.658956373,0,-1.62703218,-1.736061323,0.54342187,-1.288924013,-1.288924013,3.385530103,-0.03,-0.527478136043369,0.582309187506223,-1.92811553425705,1.18009439508586,-0.000297848971939343,0.395616874596232,0.343884137374434,-1.26829920083958,-0.168608704979069,-0.189923529314036,-0.33119888327933,-0.0419339163710311,2494
"85",1482541,"SURNA INC.","1/1/13","31/12/13",2013,"CO",0.001668959,0,-3863.12,-3863.12,0.001668959,-43.80948061,-43.80948061,0.073238473,0,-2.51212106650041,-2.44938205160492,0.309825439187028,-1.28121165517979,0.900623719543353,0.956294374677961,1.75752203781617,-0.910730489145479,0.618241039533671,0.639270966775109,0.147307026194348,0.352758232772504,195145
"86",1482541,"SURNA INC.","1/1/12","31/12/12",2012,"CO",0.000589321,0,-2475.370968,-2512.812903,0.000589321,-42.36075076,-42.36075076,0.314848057,-0.01,2.67336439168127,2.00246835192528,0.960084153666386,-3.40145942487681,-0.191667589781581,0.00960423267871348,-0.407910769903928,1.2033673800652,-0.35398863630354,0.35686750594533,-0.788747992617207,0.462823110368439,246445
"88",1482541,"SURNA INC.","1/12/10","30/11/11",2011,"CO",0.005412246,0,-1699.223881,-1688.5629,0.005412246,-39.9636938,-39.9636938,1.008214381,-0.02,-2.26019336263631,-0.338953610009734,-2.38283039213027,-0.940735352402525,-0.542177676505075,-0.758576871689333,-1.92577256250983,0.329601475583065,0.698529039851293,0.367020531538792,1.41551021137731,0.063162803710139,122118
"89",1548240,"Yew Bio-Pharm Group, Inc.","1/1/20","31/12/20",2020,"CA",0.949100199,0.197436059,0.053643577,0.094065052,0.94771228,0.02506357,0.178706202,0.032207548,0.04,2.00675625275138,1.48215975698901,-2.44710115684935,1.17789971872381,-1.36084869056807,0.240883804417197,-1.41965676794546,-0.419042588473897,-0.780524730965779,0.815892875260233,-0.224604537402296,-0.317532248710612,4092150.5
"90",1548240,"Yew Bio-Pharm Group, Inc.","1/1/19","31/12/19",2019,"CA",1.113540505,0.206348261,0.035343509,0.036276421,0.861912654,0.018180514,0.175753551,0.023808119,0.02,-2.93377344047613,-0.189444610506518,0.534455596146354,2.94741491417081,1.03763506236825,-1.78587485225963,1.09603640714423,0.00585598009911942,0.738549159240067,0.340204905722233,0.201822255803553,-0.0437378775492376,259148
"91",1548240,"Yew Bio-Pharm Group, Inc.","1/1/18","31/12/18",2018,"CA",1.754340135,0.140154101,-0.035174164,0.019113177,0.875699378,-0.026612719,0.089271313,-0.03218633,-0.03,0.584982518152617,0.492454097759061,-1.86732919483401,0.935390481880095,1.60099516108349,-0.64968656107201,0.716744228167595,0.408536354454553,0.318815611668143,-0.0724284941436665,-0.727116574053316,0.236090121809722,1823153.2
"92",1548240,"Yew Bio-Pharm Group, Inc.","1/1/17","31/12/17",2017,"CA",4.789285739,0.135037075,0.079256501,0.082009853,4.440680032,0.060703348,0.175947351,0.071129104,0.06,0.886893782590271,-2.21214295341266,-0.557654716499793,-0.312645815580211,0.34362658070683,-1.12710343839379,-1.88113548699484,-1.31703817591335,-0.0307981293813529,0.280021964577655,0.124399979132144,0.584631127342976,1266224
"93",1548240,"Yew Bio-Pharm Group, Inc.","1/1/16","31/12/16",2016,"CA",4.506863728,0.044687381,0.03908405,0.041313286,3.133625804,0.043443655,0.080760578,0.052024203,0.04,1.96052692645575,-2.21259070302546,-0.34450080339544,-0.960217786211694,-0.735936394764175,-0.835711305460116,1.17457937361804,0.857847350391053,-0.0804838670517037,0.21867173930486,-0.0257643705809751,0.0793669947514366,560815
"94",1548240,"Yew Bio-Pharm Group, Inc.","1/1/15","31/12/15",2015,"CA",3.634389676,0.078665338,0.178691496,0.173800344,2.62914362,0.120621473,0.190953314,0.134913701,0.1,5.62137427239479,0.531253467309314,2.50732112875537,-0.497493503297592,-1.08828900527894,-0.0925281009706063,1.36733490988616,0.433468802440313,0.317340241335789,0.310827128820633,-0.0715103391654413,0.139333575042964,893362
"95",1548240,"Yew Bio-Pharm Group, Inc.","1/1/14","31/12/14",2014,"CA",22.92292013,0,0.5544729,0.554702368,12.63792059,0.122258668,0.122258668,0.122750164,0.08,3.93725604577707,0.0323190922071423,-1.1124757588621,0.686786476485258,1.61306577161811,-0.666275819261517,-0.378443917751555,0.616266262099354,-0.565426884397981,-0.943092369871618,0.445176231339096,-0.385675157262842,555044
"96",1548240,"Yew Bio-Pharm Group, Inc.","1/1/13","31/12/13",2013,"CA",0.616722647,0,0.524182058,0.523914169,0.39879986,0.110430429,0.110430429,0.128634651,0.08,-0.536010325373045,-2.8424759772668,0.541187291757664,0.495615073832502,0.278112058856457,0.568655871235734,0.493285284392275,-1.35903301250172,-0.778630721595897,-0.613634414567256,-0.188109644882985,-0.048783230491385,577675
"97",1548240,"Yew Bio-Pharm Group, Inc.","1/1/12","31/12/12",2012,"CA",9.641974725,0,0.327946359,0.327684004,5.734648345,0.078675873,0.078675873,0.079394111,0.05,-0.0524862820898632,1.00750165541119,-1.24266336847787,1.66903220913214,-1.29692228327597,0.711881049971093,-0.228343687556849,0.783695907943519,0.174761845429595,0.174314360565846,0.539553200001257,0.25234210627068,869599
"98",1548240,"Yew Bio-Pharm Group, Inc.","1/1/11","31/12/11",2011,"CA",0.535179981,0,0.677786372,0.678852462,0.271660426,0.162247822,0.162247822,0.181958313,0.1,-2.70968891265812,3.23879219081875,2.22823124036359,0.915718308154593,-1.14164952580059,-0.231111971253381,-0.0372171966328137,0.262055841917679,-0.532827539344246,-0.04690482717304,-0.244386286376037,-0.179200352486741,126854
"99",1548240,"Yew Bio-Pharm Group, Inc.","1/1/10","31/12/10",2010,"CA",0.876966194,NA,NA,NA,0.581172375,0.125094034,NA,0.148738972,0.06,-2.0571657771647,2.74714769397882,1.88259784080223,-1.97138938987217,0.0113554138370801,-1.24269633664208,0.136036406410163,0.116915593126885,-0.716938216394329,-0.182788819630571,0.274778939219716,0.232306597245828,109529
"100",5981,"AMERICAN VANGUARD CORPORATION","1/1/20","31/12/20",2020,"CA",1.936243609,0.283565939,0.0332284,0.049940703,0.980253788,0.022405052,0.180339942,0.040227397,0.52,2.00675625275138,1.48215975698901,-2.44710115684935,1.17789971872381,-1.36084869056807,0.240883804417197,-1.41965676794546,-0.419042588473897,-0.780524730965779,0.815892875260233,-0.224604537402296,-0.317532248710612,4092150.5
"101",5981,"AMERICAN VANGUARD CORPORATION","1/1/19","31/12/19",2019,"CA",2.425013344,0.410597379,0.02905042,0.056005519,1.247031838,0.020297031,0.242303365,0.037539054,0.47,-2.93377344047613,-0.189444610506518,0.534455596146354,2.94741491417081,1.03763506236825,-1.78587485225963,1.09603640714423,0.00585598009911942,0.738549159240067,0.340204905722233,0.201822255803553,-0.0437378775492376,259148
"102",5981,"AMERICAN VANGUARD CORPORATION","1/1/18","31/12/18",2018,"CA",2.13146611,0.293627555,0.053261042,0.085897876,1.03274284,0.040760664,0.203619688,0.073489658,0.83,0.584982518152617,0.492454097759061,-1.86732919483401,0.935390481880095,1.60099516108349,-0.64968656107201,0.716744228167595,0.408536354454553,0.318815611668143,-0.0724284941436665,-0.727116574053316,0.236090121809722,1823153.2
"103",5981,"AMERICAN VANGUARD CORPORATION","1/1/17","31/12/17",2017,"CA",2.019643112,0.254002491,0.057102299,0.075466065,1.044032583,0.037853441,0.182526998,0.066459057,0.7,0.886893782590271,-2.21214295341266,-0.557654716499793,-0.312645815580211,0.34362658070683,-1.12710343839379,-1.88113548699484,-1.31703817591335,-0.0307981293813529,0.280021964577655,0.124399979132144,0.584631127342976,1266224
"104",5981,"AMERICAN VANGUARD CORPORATION","1/1/16","31/12/16",2016,"CA",2.339194841,0.145118537,0.04097234,0.065809498,1.097090879,0.029742578,0.124987208,0.045316985,0.44,1.96052692645575,-2.21259070302546,-0.34450080339544,-0.960217786211694,-0.735936394764175,-0.835711305460116,1.17457937361804,0.857847350391053,-0.0804838670517037,0.21867173930486,-0.0257643705809751,0.0793669947514366,560815
"105",5981,"AMERICAN VANGUARD CORPORATION","1/1/15","31/12/15",2015,"CA",2.576449635,0.254553922,0.022776123,0.039822795,1.038021914,0.015142325,0.172104671,0.024557089,0.23,5.62137427239479,0.531253467309314,2.50732112875537,-0.497493503297592,-1.08828900527894,-0.0925281009706063,1.36733490988616,0.433468802440313,0.317340241335789,0.310827128820633,-0.0715103391654413,0.139333575042964,893362
"106",5981,"AMERICAN VANGUARD CORPORATION","1/1/14","31/12/14",2014,"CA",3.533128193,0.376877124,0.016210478,0.022468975,1.494467352,0.010249385,0.219016305,0.018502735,0.17,3.93725604577707,0.0323190922071423,-1.1124757588621,0.686786476485258,1.61306577161811,-0.666275819261517,-0.378443917751555,0.616266262099354,-0.565426884397981,-0.943092369871618,0.445176231339096,-0.385675157262842,555044
"107",5981,"AMERICAN VANGUARD CORPORATION","1/1/13","31/12/13",2013,"CA",2.257993285,0.200331068,0.090412339,0.146278027,0.992551969,0.076990812,0.192482618,0.133547584,1.22,-0.536010325373045,-2.8424759772668,0.541187291757664,0.495615073832502,0.278112058856457,0.568655871235734,0.493285284392275,-1.35903301250172,-0.778630721595897,-0.613634414567256,-0.188109644882985,-0.048783230491385,577675
"108",5981,"AMERICAN VANGUARD CORPORATION","1/1/12","31/12/12",2012,"CA",1.95581068,0.160816076,0.100677244,0.162000601,1.182070907,0.092192853,0.182707745,0.163797278,1.32,-0.0524862820898632,1.00750165541119,-1.24266336847787,1.66903220913214,-1.29692228327597,0.711881049971093,-0.228343687556849,0.783695907943519,0.174761845429595,0.174314360565846,0.539553200001257,0.25234210627068,869599
"109",5981,"AMERICAN VANGUARD CORPORATION","1/1/11","31/12/11",2011,"CA",2.325061689,0.277524162,0.073296134,0.13028431,1.425751345,0.064421208,0.215978024,0.117965275,0.8,-2.70968891265812,3.23879219081875,2.22823124036359,0.915718308154593,-1.14164952580059,-0.231111971253381,-0.0372171966328137,0.262055841917679,-0.532827539344246,-0.04690482717304,-0.244386286376037,-0.179200352486741,126854
"110",5981,"AMERICAN VANGUARD CORPORATION","1/1/10","31/12/10",2010,"CA",2.317313328,0.322716704,0.047835554,0.083577215,0.870550541,0.039203509,0.230909526,0.065994941,0.4,-2.0571657771647,2.74714769397882,1.88259784080223,-1.97138938987217,0.0113554138370801,-1.24269633664208,0.136036406410163,0.116915593126885,-0.716938216394329,-0.182788819630571,0.274778939219716,0.232306597245828,109529
"111",5981,"AMERICAN VANGUARD CORPORATION","1/1/09","31/12/09",2009,"CA",2.337526246,0.296772424,-0.027655031,-0.030234702,0.927774321,-0.022678127,0.155299528,-0.037815099,-0.21,-1.24486734340035,0.75110776448725,-1.09767633764162,0.442637726444987,0.289804646774058,2.89669295909331,0.308766850233944,0.870988247503282,-0.16287861522307,-0.452916906558786,-0.0143694361311719,0.422759794363321,405585
"112",5981,"AMERICAN VANGUARD CORPORATION","1/1/08","31/12/08",2008,"CA",2.992206457,0.4891082,0.084277042,0.152160917,1.128624306,0.069767928,0.33558586,0.128373829,0.75,-1.24392365494207,-0.826231259491921,-0.447362339829073,0.0583589063749596,-2.27830803405863,-0.426491309436749,-0.505843450062544,-0.941073105521977,0.792773027936426,-0.761706551023392,0.0104520651588582,-0.061403245173201,1375781
"113",5981,"AMERICAN VANGUARD CORPORATION","1/1/07","31/12/07",2007,"CA",2.494035311,0.401856318,0.086438785,0.166217426,1.232404167,0.075339628,0.301241849,0.134021283,0.71,-0.8928784701516,-3.4425753835613,0.916696057561378,-0.568643663957727,-0.65126354642376,0.830668822775466,-0.296029362517806,0.560879372093824,1.33605509965664,-0.0259254595792819,-0.030350323179817,-0.306563630069664,1087110
"114",5981,"AMERICAN VANGUARD CORPORATION","1/1/06","31/12/06",2006,"CA",3.141549949,0.775672791,0.079722972,0.150775916,1.703649351,0.058877336,0.416230905,0.127799333,0.6,-1.90397850062863,0.63305344532716,-3.21131096990231,-2.24628431112672,0.752776571854182,0.526246725045036,1.60506925804558,-0.786331335967699,0.202050151938589,0.646682623304841,0.282483508307086,-0.223718514289824,678919
"115",5981,"AMERICAN VANGUARD CORPORATION","1/1/05","31/12/05",2005,"CA",1.639570223,0.416630298,0.100118021,0.170008852,0.958695318,0.103707423,0.291272574,0.23036078,0.78,-1.69259511780124,-0.379960778311886,0.207790651457597,-1.59483606461154,0.996170925809159,-0.412811016275418,-2.25507928321843,1.79288349558812,0.233284292514323,0.154763211931472,-0.168073669199697,-0.108268145535721,202754
"116",5981,"AMERICAN VANGUARD CORPORATION","1/1/04","31/12/04",2004,"CA",1.961156302,0.304414431,0.095966325,0.165443638,0.804986619,0.118328347,0.277499877,0.226302132,1.61,-0.244539961073711,-2.22297310688446,3.42555174476646,0.57358972464125,1.33937652601188,1.49424018256737,-0.193597060993855,-0.480736855834574,-0.720471038241556,0.659971989008456,0.106521069459267,-0.117177691722714,242057
"117",5981,"AMERICAN VANGUARD CORPORATION","1/1/03","31/12/03",2003,"CA",1.98683143,0.439901458,0.082194085,0.132481199,0.944922923,0.096154927,0.303605224,0.203897962,1.16,1.87181224571469,4.27619829931998,1.00545009913407,-0.721409001983506,1.09624737297559,0.729840081847017,-0.516380538322683,-1.4148322162967,1.1684779254477,-0.214354234467784,-0.0803183395850229,-0.0806538677839107,793402
"118",5981,"AMERICAN VANGUARD CORPORATION","1/1/02","31/12/02",2002,"CA",NA,NA,0.070020165,0.117998232,NA,NA,NA,NA,0.81,-1.3576942580771,-0.86359269114668,-0.921207004453143,-1.02952400319924,-0.805948611724947,-0.528818785926929,0.81387403409884,0.0086940828522186,-0.913127612571361,-0.287598721480838,-0.210583727864214,-0.0741163557510756,506696
"119",3545,"ALICO, INC.","1/10/19","30/9/20",2020,"FL",2.452925607,0,0.255786049,0.07481596,0.521977503,0.055814897,0.055814897,0.109373628,3.16,3.28250555649277,-0.523903978925839,-1.02308968812179,0.811502274791721,1.79441218075645,-0.35150656361124,-0.992296925569039,0.72199270607854,-0.319934185905302,0.455910574521787,-0.366993797190179,-0.294983702053017,122500
"120",3545,"ALICO, INC.","1/10/18","30/9/19",2019,"FL",2.140755069,0.813734219,0.309469861,0.369845645,0.75417084,0.09064228,0.469452883,0.194711353,5.06,1.21543267246474,-2.83458423824805,-0.352519671530238,0.303488772185824,-1.16166536499887,0.362694698588257,-1.03758300847881,0.343691205132216,0.885785789331033,-0.0698442929793549,-0.100127926108844,0.209382287231677,138820
"121",3545,"ALICO, INC.","1/10/17","30/9/18",2018,"FL",3.308856398,0.982320166,0.160554127,0.129612086,1.398211958,0.030820316,0.430124084,0.075820517,1.59,0.233078581376655,-3.60100447227704,0.0491903225610696,-0.607875631001774,-2.97479730012971,0.27414019574463,0.107807334390217,-0.00744678093504604,-0.425329864406856,0.107252931813837,0.352256712009953,0.257107236871194,298831
"122",3545,"ALICO, INC.","1/10/16","30/9/17",2017,"FL",4.159982481,1.13250042,-0.072795754,-0.046938665,1.894825752,-0.022546293,0.411456122,-0.05883305,-1.14,3.76471603519955,-0.800520512513805,1.01363816591753,0.455593664725441,-0.230260802907222,0.568818318293799,0.130079206831719,0.175265775741891,0.529362053233637,-0.537555221755686,0.136998399753904,-0.162392137771696,74416
"123",3545,"ALICO, INC.","1/10/15","30/9/16",2016,"FL",3.84789592,1.110876708,0.048496491,0.151502122,0.717528643,0.015354214,0.438513981,0.040307799,0.84,3.16241530342165,3.08459245799855,-2.00035782692955,-0.513763333073737,-2.82494888054419,-1.05095376577062,0.240920323891447,0.408903517557619,-0.062297057293016,-0.0109175043404021,0.494084194707446,0.00950613513461425,73432
"124",3545,"ALICO, INC.","1/10/14","30/9/15",2015,"FL",2.932087511,1.177301059,0.086092499,0.123845722,0.51752714,0.028653214,0.465460955,0.077227247,1.64,0.0319947585018364,2.2099519622287,-0.536060397491696,-1.64976771746648,3.23670580426394,1.32965076899041,-0.804243224847151,0.393969432732469,-0.0393058052379038,0.613066188513176,0.00991536927414847,-0.0541754793196881,101599
"125",3545,"ALICO, INC.","1/10/13","30/9/14",2014,"FL",6.081857765,0.361097553,0.091295443,0.090218551,4.849685535,0.036862334,0.263758832,0.058665068,1.29,0.122000488166162,0.0821412773713697,0.136198605819469,-1.52291923628248,-2.10062118307499,-0.414752314643338,0.448136135341213,-0.631244344619966,-0.707744550303359,-0.747087775487355,-0.262843467391217,-0.233361690657387,7660
"126",3545,"ALICO, INC.","1/10/12","30/9/13",2013,"FL",5.203637629,0.238201995,0.193250116,0.117399986,2.644852493,0.098803058,0.26979481,0.137638718,2.69,0.695227029747671,-0.0743678539400224,5.21648937183823,0.647734391847452,0.555745055589505,0.956924970113153,0.0778099245284917,-0.457659734215287,-0.118375382061341,0.523472937528897,-0.128833224361351,-0.00684472931730194,66868
"127",3545,"ALICO, INC.","1/10/11","30/9/12",2012,"FL",3.001341264,0.287214025,0.14536863,0.186670021,1.409902029,0.099895722,0.297823139,0.144959466,2.51,2.57117049336452,-0.81014282343551,-1.36845212568778,-0.850322177135027,0.73612532747404,0.59654544429894,1.90544362227225,-0.0345630004309549,0.684805904680041,-0.198298264844091,0.502136775477787,0.386631619883627,299991
"128",3545,"ALICO, INC.","1/10/10","30/9/11",2011,"FL",2.467320538,0.479290836,0.071983528,0.154546008,0.575632028,0.039420113,0.338689699,0.063132706,0.96,-4.51799806593083,-2.03734571987506,-1.89520563725111,1.10527442907549,1.51313035065444,2.24526308252311,0.87810198570009,1.07612180856882,-0.583599400466105,0.507329330275107,-0.550562861290867,-0.0350907414954723,63091
"129",3545,"ALICO, INC.","1/10/09","30/9/10",2010,"FL",4.732178969,0.685870939,-0.0078078,0.043425406,2.381193124,-0.003299491,0.378970114,-0.005919971,-0.08,-4.50552681507707,3.59393319305733,0.884177457021571,-1.18041646616005,-2.16268228005705,-0.517009029820932,-2.1751306371717,0.114729913307529,0.360923326573076,-0.6160078530422,-0.0838393887442969,-0.352148004294136,156102
"130",3545,"ALICO, INC.","1/10/08","30/9/09",2009,"FL",4.060028472,0.690575995,-0.040758199,-0.08106961,2.578139829,-0.018223587,0.350373311,-0.034142371,-0.49,-1.01121499661203,1.47992236316373,1.1409419186662,-2.2519226185885,1.26101622453208,-0.324358203307616,0.0945272287134708,0.158198333092929,0.439097355547129,0.77334636698772,0.117680302253347,0.36118853660093,156102
"131",3545,"ALICO, INC.","1/10/07","30/9/08",2008,"FL",6.765384615,1.145420069,0.048143184,0.022159784,5.257087912,0.020453981,0.50337675,0.048513763,0.64,1.43501198861081,-0.639776880080302,0.733006395902535,-0.653765454503687,-0.558593486573018,-0.999079682279976,-0.686027450878393,-0.841678956725626,0.175667098770114,-0.0652079013141309,-0.238668523512724,-0.364076685135339,584495
"133",3545,"ALICO, INC.","1/9/06","31/8/07",2007,"FL",NA,NA,-0.103708193,0.128464831,NA,NA,NA,NA,-1.86,1.19627216480316,1.79577819848998,1.70175998401485,-0.738441591131908,1.4476729162657,-1.45837007760907,1.10069449432639,0.555258996677394,0.216450340827224,-0.160478877467209,-0.18546616551306,0.237943895561742,199993
"134",3545,"ALICO, INC.","1/9/05","31/8/06",2006,"FL",NA,NA,0.091567337,0.072150909,NA,NA,NA,NA,0.92,-1.31368863410252,0.946262433791981,0.517205546235047,2.06578246422311,0.903520809191791,1.17683258471275,0.357690319565346,0.0618227766202082,-0.30990392919574,0.0482281304746934,0.117069434731156,0.380044461179017,35922
"135",1705843,"CALYXT, INC.","1/1/20","31/12/20",2020,"MN",5.70050396,0.041166102,-1.879837323,-1.837742652,5.501367891,-0.708007643,-0.684036825,-1.215891525,-1.32,2.60973150589709,2.90931268187583,1.00728469959083,-1.21386421953988,-2.37110376437343,2.2896088723068,-1.4539879401856,-1.48051215041947,1.12345898490753,-0.45206857300336,0.175132428597152,0.944571786832441,8838
"136",1705843,"CALYXT, INC.","1/1/19","31/12/19",2019,"MN",8.827404113,0,-5.429276316,-5.437637061,8.46692607,-0.449635633,-0.449635633,-0.633710885,-121,-5.72313205757117,1.52556671821033,-0.347445103125191,-0.709530170576565,1.18796140441066,-0.377665759222437,-2.00268000972735,0.863817089308509,1.1770129443942,-1.22748619309924,-0.000692046754438149,-0.430662671252753,5862
"137",1705843,"CALYXT, INC.","1/1/18","31/12/18",2018,"MN",13.63820674,0,-118.2076271,-119.1313559,13.63820674,-0.234841023,-0.234841023,-0.298692677,-0.91,-3.68220918194821,5.26246342096512,0.737661113214197,2.5533498740535,-4.83743489134949,-0.635400200001275,0.724165999352777,0.545555517702628,-0.721174450970439,0.104843098463815,-0.307351831034549,-0.372954037408566,17005
"138",1705843,"CALYXT, INC.","1/1/17","31/12/17",2017,"MN",13.50658204,0,-51.14173228,-50.76574803,13.50658204,-0.359998337,-0.359998337,-0.452014754,-1.12,3.57260780422267,-2.68283188967221,3.79735247819401,1.21832409594358,1.14723182092624,-2.39812325748169,1.40188087810919,1.73299742933881,-0.322822108471785,0.482999521856458,-0.15839448050426,0.466862010319562,5553
"139",1705843,"CALYXT, INC.","1/1/16","31/12/16",2016,"MN",1.907504363,0,-30.29072682,-30.34837093,1.907504363,-0.72706491,-0.72706491,-0.921259242,-0.62,5.869019819681,-3.59640173972301,-1.70242599160661,-0.414476263996653,-1.76467835662444,1.96526932685208,2.18616044291066,-0.861488230108192,-0.572464216047282,0.0722214437352679,0.435065647152467,0.244466770254621,12268
"140",1705843,"CALYXT, INC.","1/1/15","31/12/15",2015,"MN",NA,NA,-4.629716981,-4.570754717,NA,NA,NA,-0.242775281,-0.88,1.04779380191628,2.97471124074136,-5.18876635865818,-3.69051563485209,1.1701116254066,2.30782975943617,1.60079598725678,2.05676773429887,0.191333417632928,-0.452634856062263,0.701723751524507,-0.301979488501798,30563
